symbol,entry_date,exit_date,entry_price,exit_price,qty,r_multiple,pnl,exit_reason
AVAX,2024-05-01,2024-05-19,11.4298501613075,12.104914060174805,231.5626821692802,0.7849224907372133,156.3196070573646,signal
SOL,2024-05-25,2024-06-08,33.17677923653486,32.99960015257314,75.3439234500656,-0.06288993595451739,-13.34936733896498,stop
AVAX,2024-06-07,2024-06-09,11.936449850151224,11.812258137393728,222.61160493502396,-0.17037271227659284,-27.646516496575543,signal
ETH,2024-06-17,2024-06-21,868.119747221998,856.8625843585519,3.0445920746638704,-0.2109733968176498,-34.273468837248345,signal
ETH,2024-06-25,2024-06-26,868.3853112850774,856.380214920444,3.0337939861549774,-0.30992397031240543,-36.42098915423563,signal
SOL,2024-07-21,2024-07-27,33.45456852082947,32.30100647303887,78.47648329760413,-0.49829981249187955,-90.5274927761891,stop
BTC,2024-07-26,2024-07-29,42342.66231744796,40931.52003726127,0.06216964803676649,-0.5797708410865616,-87.73021888900688,signal
BTC,2024-08-11,2024-08-15,42480.55620789999,41648.9750402976,0.06153898082358979,-0.31081233793585944,-51.17465752634174,signal
SOL,2024-08-23,2024-08-27,33.80749998883559,32.05511164789929,81.28444396261811,-0.7882232215244648,-142.44191189958195,signal
ETH,2024-08-17,2024-08-29,777.1776981426531,765.3742385967525,3.4393963878410574,-0.24335204549562184,-40.59677612619831,stop
AVAX,2024-08-02,2024-08-29,10.827677380055452,13.323998672849092,238.35513095273907,4.834852448911579,595.010988643939,signal
SOL,2024-09-03,2024-09-23,33.919393909304546,35.16669963227249,78.13164913842922,0.45606931064541645,97.45405311528621,signal
AVAX,2024-09-19,2024-10-02,13.447145170494728,13.482269829057119,183.7589394352825,0.029587385923091312,6.454470005451221,stop
ETH,2024-09-11,2024-10-05,789.5181287403972,819.8659037269017,3.188964827618395,0.45030262038520996,96.77798702844026,signal
BTC,2024-09-19,2024-10-09,39187.48814469788,41530.51102714081,0.06958515142941427,0.9107207473768705,163.0396020773739,signal
ETH,2024-10-25,2024-10-31,906.6190002865596,900.3604099470477,3.046443321608893,-0.09081121438277436,-19.066440742491952,signal
BTC,2024-10-28,2024-11-07,43781.95410099255,42623.815486580424,0.06230511012427943,-0.37480235158850844,-72.15795391012803,stop
AVAX,2024-10-30,2024-11-09,13.9759917587007,13.902940760362808,199.00271689167357,-0.08192878566329008,-14.53734714088941,signal
AVAX,2024-11-11,2024-11-15,14.221666184514364,13.708425970039288,192.34897850414947,-0.5371018226649833,-98.72123098153138,signal
SOL,2024-11-20,2024-11-27,38.28808683749452,36.5528640115036,70.70250963554027,-0.6271854376933247,-122.6846085744322,signal
SOL,2024-12-05,2024-12-06,37.70635191281735,36.94994539977411,73.76735722728043,-0.31664005602393597,-55.79810945670211,signal
SOL,2024-12-07,2024-12-10,37.64391443052288,36.80887873733618,74.60147341567223,-0.30879617859327163,-62.2948930664048,signal
BTC,2024-11-19,2024-12-16,45265.4204577611,50754.87252338464,0.054946148231478566,1.390823284682318,301.62424690734724,stop
AVAX,2024-11-28,2024-12-19,13.893384227597856,15.23086436671463,167.490723405899,1.0326124937764178,224.01551604169094,signal
